symbol,date,close,K,D,DIF,MACD,OSC,RSI,OBV,MA3,MA6,MA12
4534,2026-09-01,27.25,53.4,56.1,3.221,2.577,0.644,57.7,669299777.0,28.93,28.29,24.26
4535,2026-09-01,26.9,33.1,29.1,-0.788,-0.765,-0.024,41.4,21248016.0,27.65,27.09,27.4
4536,2026-09-01,160.5,54.1,43.5,-2.095,-1.145,-0.95,49.1,3206578102.0,162.67,157.11,157.28
4538,2026-09-01,17.3,50.0,58.6,0.087,0.028,0.059,49.5,-31594709.0,17.47,17.68,17.28
4540,2026-09-01,56.3,48.8,51.6,4.256,3.186,1.07,54.6,1131637696.0,53.58,58.89,50.23
4541,2026-09-01,56.3,49.5,45.0,5.943,4.513,1.43,59.4,1513935557.0,60.97,53.96,47.9
4542,2026-09-01,250.0,54.6,65.4,59.047,41.118,17.929,58.6,380660567.0,258.0,282.08,193.11
4543,2026-09-01,27.6,34.5,48.1,-0.711,-0.886,0.175,45.7,654424245.0,28.76,32.54,29.79
4545,2026-09-01,33.35,29.5,32.6,-0.723,-0.354,-0.37,48.2,154729921.0,32.32,33.75,33.89
4549,2026-09-01,94.2,28.3,27.6,-3.893,-0.961,-2.932,46.7,194940969.0,94.96,98.63,99.75
4550,2026-09-01,24.2,22.9,23.7,-0.248,-0.229,-0.019,48.8,88131909.0,24.17,24.01,24.06
4551,2026-09-01,156.0,38.0,44.3,13.324,8.452,4.873,55.1,233380077.0,159.5,163.26,141.6
4552,2026-09-01,15.35,8.0,18.7,-2.079,-1.542,-0.537,28.4,-84531449.0,16.58,18.29,20.57
4554,2026-09-01,28.1,71.0,57.3,1.39,1.148,0.242,59.9,2247436306.0,27.92,27.03,25.39
4555,2026-09-01,41.9,41.2,43.1,-0.532,-1.385,0.854,48.7,-339858753.0,42.92,45.67,42.21
4556,2026-09-01,85.0,53.1,52.6,11.027,4.498,6.529,80.1,84621592.0,78.0,63.43,44.4
4557,2026-09-01,50.5,22.0,16.9,-12.443,-10.155,-2.288,33.9,39916828.0,50.63,48.26,57.15
4558,2026-09-01,17.25,18.3,15.8,-2.871,-2.386,-0.485,39.6,-19292395.0,16.88,18.02,19.37
4560,2026-09-01,29.0,19.6,28.8,-0.513,-0.353,-0.16,43.7,82922302.0,30.0,30.92,30.59
4561,2026-09-01,39.5,36.0,35.8,-1.171,-0.565,-0.606,48.6,310770951.0,39.07,40.91,38.65
4562,2026-09-01,29.05,18.3,20.6,-2.724,-0.394,-2.331,41.6,1347929732.0,29.65,33.29,34.74
4563,2026-09-01,44.65,18.3,17.9,-5.061,-3.107,-1.954,45.0,297793876.0,41.05,43.83,46.11
4564,2026-09-01,15.65,22.7,27.9,-1.802,-1.935,0.133,39.9,93306460.0,16.32,16.45,17.04
4566,2026-09-01,62.9,48.7,50.6,0.763,0.423,0.339,50.7,183238957.0,64.73,65.83,60.93
4568,2026-09-01,39.85,46.2,37.2,-2.048,-2.089,0.042,41.7,-8375481.0,39.48,39.25,39.81
4569,2026-09-01,152.5,43.9,44.1,7.781,8.808,-1.027,47.0,18557320.0,158.65,166.76,156.02
4571,2026-09-01,149.0,22.1,31.6,7.998,13.425,-5.427,48.8,240402462.0,150.83,168.03,166.59
4572,2026-09-01,142.5,44.3,34.6,0.951,2.574,-1.622,49.9,265388442.0,143.33,142.36,142.97
4576,2026-09-01,228.0,62.8,61.7,30.797,21.836,8.961,64.5,1081981030.0,208.33,220.33,167.34
4577,2026-09-01,84.5,35.0,48.3,17.649,16.019,1.629,56.1,314449551.0,78.37,100.63,83.03
4580,2026-09-01,80.8,44.7,36.8,-0.053,-0.203,0.15,54.2,16103985.0,79.05,78.23,77.97
4581,2026-09-01,47.15,43.6,40.9,-0.135,0.261,-0.396,48.2,28402450.0,47.54,47.15,47.9
4583,2026-09-01,430.0,14.0,25.3,3.877,52.138,-48.262,41.6,95833083.0,445.0,568.67,618.2
4584,2026-09-01,37.0,9.3,11.5,-3.693,-2.527,-1.167,33.3,4492286.0,38.27,38.91,42.0
4588,2026-09-01,54.1,18.2,18.0,-4.046,-2.958,-1.088,44.2,31915880.0,52.23,53.75,56.64
4609,2026-09-01,4.24,29.6,30.9,-0.839,-0.657,-0.181,37.4,108200193.0,4.67,4.97,5.4
4702,2026-09-01,9.25,35.5,33.5,-0.648,-0.72,0.072,37.8,244452180.0,9.4,9.38,9.45
4706,2026-09-01,34.1,57.4,64.1,1.713,1.535,0.179,70.4,141160474.0,32.68,32.46,30.88
4707,2026-09-01,26.15,60.9,63.8,3.835,1.718,2.117,64.3,1709002276.0,27.34,23.48,16.67
4711,2026-09-01,16.3,44.3,40.3,0.398,0.212,0.186,56.7,200695575.0,16.32,16.16,15.41
4714,2026-09-01,11.1,12.8,14.9,-1.371,-0.57,-0.801,38.3,828902431.0,10.75,12.17,14.34
4716,2026-09-01,16.3,33.5,35.7,0.349,0.21,0.139,49.5,1427884073.0,17.37,17.59,16.46
4720,2026-09-01,18.25,39.8,48.6,1.235,1.053,0.182,51.0,374078298.0,18.58,21.91,18.63
4721,2026-09-01,71.0,36.8,44.3,0.996,-0.038,1.035,49.0,1977718505.0,71.1,78.98,72.87
4722,2026-09-01,190.0,43.2,58.7,41.606,40.928,0.677,55.7,1365768857.0,189.5,220.7,200.25
4726,2026-09-01,22.6,5.2,10.4,-4.547,-3.397,-1.15,30.8,456063460.0,23.62,25.47,29.09
4728,2026-09-01,395.0,59.7,49.6,32.57,39.07,-6.5,62.6,334858528.0,393.33,387.67,383.58
4729,2026-09-01,18.3,20.7,29.2,-0.198,0.442,-0.64,45.0,828284278.0,18.73,20.62,21.13
4735,2026-09-01,35.6,63.5,52.0,0.098,-0.705,0.803,58.5,348125364.0,34.31,31.6,30.57
4736,2026-09-01,128.5,69.5,54.5,0.518,-1.885,2.404,60.1,447616276.0,122.66,115.36,112.14
4737,2026-09-01,54.0,28.3,34.3,-1.604,-1.1,-0.504,43.7,75701284.0,55.87,57.07,57.94
4739,2026-09-01,77.3,41.4,55.7,5.933,3.521,2.412,51.2,2346220787.0,80.23,91.07,80.29
4741,2026-09-01,36.8,38.3,44.8,4.123,2.596,1.527,51.8,64515232.0,40.63,48.33,36.44
4743,2026-09-01,43.5,10.7,13.2,-21.755,-23.865,2.11,31.8,455128697.0,43.92,47.92,54.45
4744,2026-09-01,27.45,37.1,46.6,1.161,1.32,-0.16,50.5,404966501.0,27.83,28.87,29.49
4745,2026-09-01,11.65,11.1,18.1,-2.324,-1.523,-0.801,33.2,98618280.0,11.48,14.03,17.71
4746,2026-09-01,45.4,12.7,18.3,-6.137,-5.305,-0.832,34.8,1826813755.0,47.34,48.89,52.32
4747,2026-09-01,24.5,28.1,21.5,-1.809,-1.163,-0.646,41.3,185658155.0,25.32,25.77,27.37
4754,2026-09-01,37.15,46.5,40.0,0.489,0.525,-0.036,54.5,15713612.0,37.33,36.57,36.44
4755,2026-09-01,111.5,32.0,44.9,1.588,2.416,-0.828,46.5,1367547545.0,112.5,127.23,122.76
4760,2026-09-01,257.0,40.9,54.9,48.57,42.437,6.133,56.9,435351204.0,240.58,292.36,233.88
4763,2026-09-01,49.35,35.7,23.0,-5.318,-3.199,-2.119,42.6,14202864678.0,47.97,45.75,48.4
4764,2026-09-01,207.5,59.9,69.4,54.524,40.313,14.211,62.7,-24576979.0,236.17,262.17,181.53
4766,2026-09-01,333.5,46.9,41.7,20.018,24.397,-4.379,55.4,203986880.0,329.0,335.55,323.12
4767,2026-09-01,27.75,61.0,48.7,-0.189,-0.191,0.002,52.2,3345248.0,27.73,26.81,26.14
4768,2026-09-01,292.5,34.6,51.3,48.911,52.999,-4.088,51.7,362366667.0,292.7,366.27,358.8
4770,2026-09-01,224.5,23.4,22.9,-18.138,-16.631,-1.507,45.0,240808862.0,217.17,223.75,225.35
4771,2026-09-01,204.0,69.2,61.0,1.73,-2.032,3.762,56.0,13174836.0,200.33,193.69,182.77
4804,2026-09-01,3.27,3.4,11.2,-0.781,-0.44,-0.341,37.7,23541895.0,3.27,3.27,5.01
4806,2026-09-01,9.03,11.2,10.3,-3.006,-2.714,-0.292,31.9,-26903683.0,9.42,9.88,10.53
4807,2026-09-01,28.0,56.1,61.1,2.886,1.375,1.511,58.0,20348634.0,31.1,29.71,23.56
4903,2026-09-01,34.2,27.9,42.3,3.125,4.106,-0.981,49.7,1372197849.0,35.07,39.3,39.88
4904,2026-09-01,106.0,77.3,72.6,7.053,5.546,1.507,74.0,6680278012.0,104.0,99.2,93.07
4905,2026-09-01,76.5,39.6,36.6,2.096,0.514,1.583,54.1,63465663.0,77.4,75.79,70.06
4906,2026-09-01,35.5,43.5,51.9,2.157,1.321,0.836,54.0,-86674317907.0,34.2,38.07,33.12
4907,2026-09-01,43.9,57.8,44.5,-1.486,-1.611,0.125,50.2,69243447.0,44.06,40.52,40.72
4908,2026-09-01,224.0,56.2,55.2,32.527,20.648,11.879,66.6,2103828763.0,188.04,199.33,141.08
4909,2026-09-01,33.45,14.7,24.7,-7.111,-3.374,-3.737,39.5,1615810347.0,36.13,43.82,48.87
4911,2026-09-01,28.4,10.1,11.9,-4.145,-2.877,-1.267,31.6,-77478406.0,28.9,29.07,33.35
4912,2026-09-01,88.3,41.1,43.0,-0.813,-1.251,0.437,49.0,234566064.0,89.17,91.11,89.63
4915,2026-09-01,64.6,19.0,22.3,-0.689,1.112,-1.801,46.2,5038844342.0,63.13,65.57,69.72
4916,2026-09-01,93.9,64.0,66.9,15.815,11.927,3.887,64.4,27352955237.0,96.27,93.98,75.22
4919,2026-09-01,113.0,45.8,51.8,9.633,3.178,6.455,52.4,4517250548.0,116.67,143.75,104.39
4923,2026-09-01,53.1,57.8,54.4,3.228,0.415,2.813,59.2,119446682.0,49.33,48.0,39.57
4924,2026-09-01,13.5,41.6,31.2,-1.321,-1.258,-0.063,49.6,-1155516.0,11.17,11.67,11.55
4927,2026-09-01,41.15,44.7,51.6,-0.046,-1.737,1.691,50.9,2777084513.0,36.9,44.55,38.53
4930,2026-09-01,15.8,7.8,8.4,-2.542,-1.92,-0.621,25.2,291038813.0,15.93,16.75,18.92
4931,2026-09-01,225.0,65.5,65.3,42.77,35.866,6.905,62.7,6566107220.0,220.5,213.73,181.36
4933,2026-09-01,51.2,21.7,32.3,1.244,3.026,-1.782,44.5,731514906.0,53.47,61.24,58.77
4934,2026-09-01,13.5,26.3,41.9,-1.241,-1.683,0.443,43.7,1512566082.0,13.9,15.54,15.43
4935,2026-09-01,31.85,11.7,15.6,-4.215,-3.728,-0.487,35.1,351011413.0,33.52,35.59,37.3
4938,2026-09-01,90.2,67.5,61.7,3.207,1.363,1.844,64.6,5121246577.0,88.57,85.49,77.38
4939,2026-09-01,78.0,74.2,70.1,13.193,7.818,5.375,70.1,2843546375.0,72.67,62.71,47.33
4942,2026-09-01,31.7,15.9,26.5,-0.525,-0.04,-0.485,37.3,382804368.0,33.15,34.44,35.52
4943,2026-09-01,7.35,9.8,13.4,-3.775,-4.367,0.593,32.8,289357948.0,8.06,8.71,10.54
4946,2026-09-01,92.2,19.6,18.1,3.01,9.383,-6.373,48.4,57489223.0,85.33,95.75,107.17
4949,2026-09-01,72.6,52.4,55.8,11.628,9.607,2.021,57.8,-352168371.0,69.87,81.2,63.03
4950,2026-09-01,15.7,28.7,32.0,0.932,0.8,0.132,52.9,-68278348.0,15.83,16.29,16.3
4951,2026-09-01,80.2,33.5,42.9,6.507,5.986,0.521,52.9,119034614.0,78.9,94.15,79.94
4952,2026-09-01,47.2,56.6,56.7,0.942,-0.334,1.276,51.8,1507758711.0,48.47,50.09,44.02
4953,2026-09-01,121.0,50.5,51.6,5.17,4.226,0.943,57.8,738684842.0,121.33,119.76,117.45
4956,2026-09-01,33.4,39.8,44.5,3.174,2.571,0.604,53.9,1604045241.0,31.9,37.79,30.73
4958,2026-09-01,489.5,72.4,77.0,102.006,68.748,33.258,66.9,4820625295.0,467.67,493.77,334.74
4960,2026-09-01,19.95,29.7,40.1,2.78,2.503,0.277,52.4,5249687298.0,20.12,26.24,20.8
4961,2026-09-01,178.0,63.8,48.7,-10.099,-13.043,2.944,52.4,2073178800.0,163.33,159.51,150.06
4966,2026-09-01,523.0,25.4,30.4,-50.467,-57.963,7.496,44.1,782723753.0,551.47,610.22,585.0
4967,2026-09-01,273.5,73.7,73.9,50.204,39.238,10.966,69.2,2055117138.0,258.56,261.74,220.63
4968,2026-09-01,89.0,14.5,17.4,-19.092,-15.929,-3.163,36.5,2877921832.0,92.4,103.29,114.52
4971,2026-09-01,522.0,48.0,59.5,124.34,109.214,15.126,58.8,1209797340.0,489.83,582.87,468.31
4972,2026-09-01,16.25,11.5,14.1,-2.004,-2.069,0.065,23.9,94401187.0,16.52,16.56,17.27
4973,2026-09-01,135.0,63.1,67.8,30.273,19.144,11.129,66.4,1308633974.0,139.33,139.1,91.89
4974,2026-09-01,70.3,42.9,34.3,-0.6,0.886,-1.486,48.9,788893175.0,68.83,69.82,69.77
4976,2026-09-01,35.0,46.1,37.7,-1.089,-2.129,1.041,49.3,1200201056.0,37.0,34.83,32.89
4977,2026-09-01,167.0,41.6,51.0,19.976,18.823,1.153,56.7,8438063232.0,151.27,173.64,157.81
4979,2026-09-01,509.0,57.5,62.8,101.792,82.243,19.549,59.9,3963919659.0,496.0,531.04,418.4
4989,2026-09-01,60.0,38.2,54.6,12.898,11.829,1.069,54.1,2059644121.0,60.1,80.85,66.68
4991,2026-09-01,418.0,48.1,61.5,112.954,96.932,16.022,56.5,1683643888.0,436.67,541.0,399.33
4994,2026-09-01,81.0,30.1,39.0,0.066,2.162,-2.096,42.1,7038445634.0,85.23,88.08,92.01
4995,2026-09-01,51.9,72.9,53.9,-0.313,-0.862,0.548,58.3,78730982.0,49.63,46.6,43.22
4999,2026-09-01,17.9,5.5,8.5,-3.041,-2.69,-0.351,25.1,2503623101.0,18.45,19.4,21.24
5007,2026-09-01,55.7,64.3,71.4,2.183,2.078,0.105,60.4,436463658.0,56.2,56.77,55.36
5009,2026-09-01,31.95,29.6,29.2,-1.601,-1.411,-0.19,44.1,4593368615.0,32.3,32.38,32.15
5011,2026-09-01,17.85,50.8,53.0,-0.347,-1.304,0.957,51.7,340767874.0,17.57,18.43,15.1
5013,2026-09-01,30.0,54.5,43.5,-0.369,-0.585,0.216,54.8,580255746.0,28.2,27.7,28.18
5014,2026-09-01,9.76,40.3,39.6,-0.742,-0.775,0.034,42.2,1017927572.0,10.12,10.13,10.2
5015,2026-09-01,21.8,13.2,13.6,-3.585,-3.077,-0.507,29.3,153424514.0,21.72,22.37,24.8
5016,2026-09-01,24.35,19.8,26.6,-0.201,-0.217,0.017,47.5,65404833.0,24.25,24.47,24.55
5201,2026-09-01,30.5,13.7,13.2,-0.905,0.868,-1.773,46.2,149589623.0,27.75,28.0,34.86
5202,2026-09-01,14.15,24.4,16.0,-1.948,-1.384,-0.564,43.9,625219276.0,12.52,12.79,14.17
5203,2026-09-01,57.7,9.3,10.7,-7.489,-4.556,-2.933,37.5,-4747985010.0,59.17,60.62,69.58
5205,2026-09-01,18.7,10.9,18.4,-2.94,-1.643,-1.297,35.8,1645822.0,20.3,21.78,26.14
5206,2026-09-01,21.3,16.0,14.4,-1.649,-0.363,-1.286,41.5,78505098.0,21.63,21.05,24.73
5209,2026-09-01,172.5,51.6,51.1,9.198,8.436,0.762,65.2,99851704.0,161.83,158.75,157.86
5210,2026-09-01,28.5,60.7,52.3,0.184,-0.43,0.614,54.1,498503706.0,28.72,27.73,24.82
5211,2026-09-01,20.6,20.9,20.8,-1.381,-0.609,-0.772,44.3,174523783.0,19.53,19.87,22.85
5212,2026-09-01,46.35,26.6,32.4,0.277,0.599,-0.323,49.2,161567698.0,46.58,46.67,47.3
5213,2026-09-01,20.4,22.8,34.4,-0.856,-0.443,-0.413,40.7,793556349.0,21.05,22.03,22.12
5215,2026-09-01,37.5,43.6,52.6,-0.727,-1.479,0.752,47.6,665883759.0,38.4,39.91,37.75
5220,2026-09-01,19.75,39.3,41.4,-0.77,-1.131,0.362,46.2,88634828.0,19.92,20.55,19.35
5222,2026-09-01,102.0,27.4,33.8,0.63,2.535,-1.904,45.3,295128304.0,103.12,109.74,114.91
5223,2026-09-01,22.9,17.3,25.2,-2.752,-2.718,-0.035,36.3,146874241.0,23.05,24.0,26.01
5225,2026-09-01,53.1,6.9,14.3,-4.681,1.043,-5.724,34.1,706881797.0,62.0,67.57,79.78
5227,2026-09-01,29.1,43.7,37.4,-4.412,-6.269,1.856,44.1,280637634.0,32.08,29.45,27.64
5228,2026-09-01,38.8,45.4,54.2,6.515,4.286,2.229,56.5,92401261.0,38.97,47.02,33.97
5230,2026-09-01,18.3,34.8,34.8,-1.739,-1.947,0.208,45.4,456062558.0,17.85,18.11,17.57
5234,2026-09-01,282.5,21.0,39.3,41.081,54.393,-13.312,49.6,678691214.0,296.5,355.58,354.4
5236,2026-09-01,130.0,48.0,55.9,6.367,5.708,0.659,49.9,76009006.0,135.67,150.72,134.28
5243,2026-09-01,86.3,37.0,49.0,8.732,8.351,0.382,54.2,2456581795.0,83.16,95.88,88.09
5244,2026-09-01,33.5,24.2,25.2,-1.625,-0.333,-1.292,41.6,43999407.0,32.85,35.69,37.68
5245,2026-09-01,21.05,16.7,26.7,-3.194,-3.339,0.146,40.4,166132382.0,22.15,24.18,24.7
5251,2026-09-01,29.15,21.3,16.1,-1.015,0.747,-1.761,47.3,635897001.0,26.68,27.89,31.26
5258,2026-09-01,42.3,11.4,14.9,-10.579,-8.979,-1.6,34.4,2722370517.0,46.77,47.8,53.88
5263,2026-09-01,89.4,21.2,26.8,-7.811,-8.199,0.388,41.9,189026027.0,94.07,96.22,96.28
5269,2026-09-01,1365.0,56.5,47.9,-57.062,-48.71,-8.352,47.7,525604449.0,1368.33,1378.71,1304.75
5272,2026-09-01,16.5,17.3,29.2,-2.582,-2.38,-0.202,35.2,577283449.0,17.08,19.83,20.19
5274,2026-09-01,17520.0,82.1,83.8,3469.709,2469.523,1000.185,80.9,272682618.0,16036.67,15860.36,11652.03
5276,2026-09-01,17.9,58.2,56.6,0.937,0.652,0.285,56.9,22990052.0,18.53,18.26,16.54
5278,2026-09-01,23.3,19.4,17.8,0.234,1.527,-1.293,46.7,299655313.0,23.72,23.29,25.69
5283,2026-09-01,53.6,53.4,34.5,-4.8,-5.269,0.47,45.6,31687990.0,51.02,48.04,49.78
5284,2026-09-01,297.0,37.7,51.6,48.245,48.753,-0.508,55.1,720343072.0,298.83,343.4,310.21
5285,2026-09-01,87.5,57.6,59.4,6.615,2.023,4.592,62.9,5148206616.0,79.8,79.8,65.17
5287,2026-09-01,134.5,29.8,24.9,-2.44,-0.6,-1.84,44.4,93369708.0,132.58,131.96,137.72
5288,2026-09-01,182.5,75.1,69.4,6.309,0.102,6.208,61.8,199908836.0,181.93,171.63,152.31
5289,2026-09-01,1275.0,64.3,72.0,309.942,229.508,80.433,65.2,1417647358.0,1326.72,1417.76,1025.54
5291,2026-09-01,56.7,59.6,64.2,9.387,7.073,2.314,57.0,263820531.0,57.28,60.93,50.79
5292,2026-09-01,215.5,67.1,65.4,26.994,23.514,3.479,65.1,43892511.0,197.0,199.55,179.31
5299,2026-09-01,92.3,49.3,55.6,2.25,-1.464,3.714,51.4,536075733.0,97.8,102.38,87.79
5301,2026-09-01,5.0,3.4,5.3,-4.039,-3.776,-0.263,29.9,-10199177.0,5.36,6.35,8.79
5302,2026-09-01,9.6,28.9,41.9,0.176,0.104,0.072,47.8,618390608.0,9.95,10.73,10.48
5306,2026-09-01,89.0,48.2,40.4,-7.9,-9.51,1.61,42.4,373749418.0,90.53,86.61,87.52
5309,2026-09-01,49.25,25.7,37.0,4.212,5.646,-1.434,48.8,1472165173.0,50.8,57.26,59.86
5310,2026-09-01,25.0,25.1,16.7,-4.184,-2.93,-1.253,38.4,98625102.0,25.2,24.05,26.8
5312,2026-09-01,89.7,17.6,14.9,-0.101,2.556,-2.657,47.1,187219597.0,90.2,89.54,90.74
5314,2026-09-01,34.2,46.0,35.7,4.744,4.274,0.471,67.1,9188252824.0,27.56,21.86,22.86
5315,2026-09-01,18.0,17.6,32.0,0.645,1.172,-0.527,44.3,764449103.0,18.8,19.89,20.91
5321,2026-09-01,66.4,66.8,52.3,1.289,-3.898,5.187,56.5,308579046.0,68.8,57.4,44.92
5324,2026-09-01,12.25,82.4,70.7,0.167,0.035,0.132,54.1,200454690.0,12.17,11.88,11.38
5328,2026-09-01,51.5,62.7,69.3,11.159,7.028,4.131,66.3,1969003644.0,58.88,51.85,37.6
5340,2026-09-01,81.8,41.2,52.2,10.784,10.527,0.257,54.5,1734628994.0,75.37,89.48,84.64
5344,2026-09-01,13.15,19.9,30.8,-0.91,-0.915,0.005,42.2,163048358.0,13.72,14.88,14.72
5345,2026-09-01,21.0,24.7,31.5,0.299,0.737,-0.438,45.9,27501907.0,22.28,22.98,23.49
5347,2026-09-01,153.0,57.3,62.4,19.925,15.195,4.73,58.2,6333413712.0,152.0,162.21,135.83
5348,2026-09-01,16.0,32.2,28.0,-2.228,-2.222,-0.006,36.7,18996030.0,16.55,16.41,16.95
5351,2026-09-01,102.5,67.4,70.3,15.194,8.438,6.756,68.3,11739216490.0,97.73,89.33,70.56
5353,2026-09-01,27.6,51.7,53.5,-0.175,-0.598,0.422,50.8,993321172.0,27.72,28.02,26.24
5355,2026-09-01,6.54,33.2,25.8,-0.909,-0.725,-0.184,44.4,390218163.0,5.8,6.15,6.69
5356,2026-09-01,25.85,54.6,46.7,0.109,-0.029,0.138,54.3,1012024730.0,25.45,25.29,24.36
5364,2026-09-01,8.33,2.4,3.2,-4.228,-3.501,-0.727,29.6,9779658.0,8.52,8.82,11.34
5381,2026-09-01,22.65,17.2,23.5,-0.534,0.218,-0.752,44.8,530149920.0,23.95,24.75,27.13
5386,2026-09-01,279.5,65.7,70.6,66.339,46.748,19.591,66.5,1217337065.0,262.33,290.66,190.12
5388,2026-09-01,71.0,20.0,23.9,-6.379,-4.741,-1.637,38.2,3708002089.0,76.83,79.08,80.34
5392,2026-09-01,39.2,39.4,41.3,3.308,3.979,-0.671,51.5,1620884162.0,40.64,41.55,42.82
5398,2026-09-01,14.25,7.7,15.7,-0.881,0.201,-1.082,40.3,287729879.0,14.25,16.1,19.56
5403,2026-09-01,93.1,28.0,24.3,-1.722,1.222,-2.944,42.5,485256737.0,93.17,91.88,99.2
5410,2026-09-01,32.8,41.8,46.1,2.064,1.594,0.47,53.4,746873266.0,34.55,35.63,32.51
5425,2026-09-01,89.4,50.4,55.6,8.513,3.775,4.738,57.1,5895051244.0,85.77,91.66,73.74
5426,2026-09-01,27.15,39.7,31.1,0.545,-0.121,0.667,54.3,1159032306.0,26.97,24.64,22.32
5432,2026-09-01,143.0,43.7,41.4,2.657,4.814,-2.158,50.7,172003515.0,133.67,139.55,144.6
5434,2026-09-01,539.0,76.5,75.6,75.08,53.796,21.283,74.9,311686179850.0,518.0,488.0,399.45
5438,2026-09-01,16.35,14.3,16.0,-0.702,0.057,-0.759,43.4,466110071.0,16.53,17.46,19.21
5439,2026-09-01,237.5,29.7,41.1,36.288,49.033,-12.745,50.5,2843649039.0,234.83,291.72,298.25
5443,2026-09-01,102.0,47.5,51.9,9.687,10.362,-0.674,53.7,5303020078.0,100.33,111.18,99.92
5450,2026-09-01,14.35,30.6,33.6,-0.677,-0.846,0.169,47.0,134143159.0,14.37,13.86,13.88
5452,2026-09-01,25.45,35.9,46.2,0.731,1.159,-0.428,46.9,1940366795.0,26.08,29.68,28.65
5455,2026-09-01,29.45,67.5,47.4,-4.337,-4.314,-0.023,44.3,22205986.0,29.38,27.25,27.49
5457,2026-09-01,24.4,11.0,16.4,-5.372,-4.412,-0.96,33.4,1519780577.0,26.65,29.16,33.34
5460,2026-09-01,16.7,38.8,40.5,0.454,0.376,0.078,59.5,415241729.0,16.18,15.71,15.4
5464,2026-09-01,85.2,69.6,73.6,13.537,7.524,6.013,69.3,309291413.0,73.8,72.73,49.61
5465,2026-09-01,24.2,24.5,18.5,-2.352,-1.528,-0.824,42.6,799428366.0,23.38,23.75,25.55
5468,2026-09-01,24.2,43.9,43.1,1.201,0.39,0.81,56.5,105806452.0,24.23,23.09,20.79
5469,2026-09-01,72.3,27.1,35.3,5.815,8.375,-2.56,50.6,753501669856.0,71.07,77.04,84.3
5471,2026-09-01,51.1,64.9,65.2,3.034,0.406,2.628,54.9,71140899299.0,54.57,53.24,44.73
5474,2026-09-01,150.5,37.6,37.4,3.613,6.373,-2.76,50.4,391205259.0,147.33,155.34,153.04
5475,2026-09-01,170.0,42.0,56.5,49.409,45.264,4.144,55.1,1553670066.0,161.83,226.33,175.48
5478,2026-09-01,96.6,45.7,49.4,-0.304,-0.088,-0.216,48.0,982704868.0,98.13,99.15,97.0
5481,2026-09-01,21.2,47.1,43.8,0.048,0.631,-0.584,50.0,252926500.0,20.67,20.31,20.97
5483,2026-09-01,176.0,52.1,59.2,8.839,0.213,8.627,60.7,8176405100.0,170.33,165.3,138.65
5484,2026-09-01,39.45,31.5,35.6,0.319,1.137,-0.818,48.8,122741274039.0,38.98,41.73,40.35
5487,2026-09-01,29.6,54.9,44.3,-0.831,-0.693,-0.138,48.1,181677707.0,29.08,28.63,28.97
5488,2026-09-01,11.6,39.4,47.2,0.134,-0.114,0.248,52.6,440887153.0,11.95,11.8,10.81
5489,2026-09-01,39.4,19.2,24.4,1.448,1.666,-0.218,49.5,195473677.0,39.86,42.94,41.09
5490,2026-09-01,25.0,32.3,36.8,0.84,0.801,0.039,48.4,1325265727.0,28.55,27.66,26.7
5493,2026-09-01,83.3,39.5,45.0,4.389,5.253,-0.864,53.3,359271519.0,81.23,84.09,83.24
5498,2026-09-01,49.05,43.7,56.3,11.265,10.64,0.626,56.2,4497473945.0,49.07,57.95,52.1
5508,2026-09-01,51.9,27.9,16.8,-15.182,-12.8,-2.382,39.2,277063355.0,51.67,49.11,54.74
5511,2026-09-01,69.1,80.8,82.3,6.521,4.802,1.719,74.6,655529311.0,69.97,64.07,58.41
5512,2026-09-01,7.67,50.9,39.0,-0.467,-0.437,-0.03,42.3,4019115697.0,7.7,7.6,7.82
5514,2026-09-01,15.15,33.3,27.2,-1.082,-0.863,-0.219,38.1,326193556.0,14.63,14.6,15.54
5515,2026-09-01,49.45,81.5,79.7,7.081,5.093,1.988,78.6,15084200051.0,48.22,43.48,36.78
5516,2026-09-01,11.9,20.6,16.6,-1.723,-1.599,-0.124,39.0,33592474.0,11.58,11.32,12.53
5519,2026-09-01,25.3,41.9,56.0,0.604,0.887,-0.283,46.6,35409667271.0,27.07,27.69,27.45
5520,2026-09-01,81.8,46.5,48.3,4.557,5.57,-1.014,60.2,8497742.0,82.03,82.32,82.86
5521,2026-09-01,10.35,8.3,17.2,-0.135,0.691,-0.827,45.8,2638696595.0,10.21,10.39,14.19
5522,2026-09-01,61.1,36.7,46.2,1.724,1.96,-0.236,50.5,15970796897.0,62.57,63.82,62.32
5523,2026-09-01,30.35,49.1,56.9,0.82,1.018,-0.198,59.8,114442660.0,30.37,30.4,30.24
5525,2026-09-01,21.85,26.3,22.8,-1.059,-0.357,-0.702,41.9,64304479559.0,21.87,21.32,23.46
5529,2026-09-01,24.7,28.1,23.3,-0.879,-0.35,-0.529,49.7,187345662.0,22.62,22.13,24.13
5530,2026-09-01,49.85,34.7,26.4,-0.51,0.289,-0.8,49.5,591222449.0,49.25,47.75,48.67
5531,2026-09-01,7.08,6.3,10.1,-0.75,-0.564,-0.187,30.3,72867979014.0,7.4,7.68,8.36
5533,2026-09-01,13.8,53.2,39.7,-0.936,-0.913,-0.023,38.8,1577859474.0,14.0,13.76,13.84
5534,2026-09-01,73.6,35.6,30.3,-0.481,-0.159,-0.322,49.5,279367314672.0,73.9,72.89,73.28
